g_id,omim_id,hpo_ids
SMARCD1,OMIM:618779,"['HP:0001249', 'HP:0009909', 'HP:0000750', 'HP:0001263', 'HP:0005487', 'HP:0000006', 'HP:0000316', 'HP:0002007', 'HP:0002032', 'HP:0000193', 'HP:0000341', 'HP:0000154', 'HP:0000218', 'HP:0200055', 'HP:0001274', 'HP:0008872', 'HP:0001252', 'HP:0005280', 'HP:0002714', 'HP:0000414', 'HP:0002162', 'HP:0031936']"
SMARCD2,OMIM:617475,"['HP:0000692', 'HP:0001808', 'HP:0001263', 'HP:0003819', 'HP:0001873', 'HP:0003577', 'HP:0001852', 'HP:0001156', 'HP:0032435', 'HP:0002718', 'HP:0002863', 'HP:0001007', 'HP:0002164', 'HP:0001522', 'HP:0000956', 'HP:0006532', 'HP:0000369', 'HP:0000369', 'HP:0000403', 'HP:0001508', 'HP:0000358', 'HP:0002041', 'HP:0032434', 'HP:0000705', 'HP:0001875', 'HP:0000698', 'HP:0000938', 'HP:0020206', 'HP:0001903', 'HP:0012551', 'HP:0000007', 'HP:0000974', 'HP:0100806', 'HP:0033606']"
SMARCE1,OMIM:607174,"['HP:0000006', 'HP:0003581', 'HP:0003829', 'HP:0002858']"
SMARCE1,OMIM:616938,"['HP:0000294', 'HP:0000508', 'HP:0009882', 'HP:0002209', 'HP:0005280', 'HP:0000252', 'HP:0000006', 'HP:0001305', 'HP:0000445', 'HP:0001250', 'HP:0001249', 'HP:0002079', 'HP:0000322', 'HP:0001810', 'HP:0009928', 'HP:0001263', 'HP:0000527', 'HP:0001344', 'HP:0004322', 'HP:0001511', 'HP:0001800', 'HP:0001852', 'HP:0002719', 'HP:0001631', 'HP:0000179', 'HP:0000574', 'HP:0011968', 'HP:0000154', 'HP:0000219', 'HP:0001166', 'HP:0000280']"
SMC1A,OMIM:300590,"['HP:0000347', 'HP:0001156', 'HP:0001639', 'HP:0002119', 'HP:0000965', 'HP:0000218', 'HP:0000527', 'HP:0001423', 'HP:0001249', 'HP:0004322', 'HP:0000252', 'HP:0002020', 'HP:0000341', 'HP:0002996', 'HP:0100543', 'HP:0000494', 'HP:0000294', 'HP:0001250', 'HP:0000508', 'HP:0002714', 'HP:0000248', 'HP:0009623', 'HP:0030084', 'HP:0000219', 'HP:0008897', 'HP:0002465', 'HP:0001773', 'HP:0000664', 'HP:0000463', 'HP:0000470', 'HP:0001511', 'HP:0001419', 'HP:0000319', 'HP:0001263', 'HP:0200055', 'HP:0000426', 'HP:0002553', 'HP:0000574', 'HP:0001007']"
SMC1A,OMIM:301044,"['HP:0000294', 'HP:0000687', 'HP:0000324', 'HP:0002079', 'HP:0003577', 'HP:0000460', 'HP:0001883', 'HP:0001423', 'HP:0000582', 'HP:0000678', 'HP:0000325', 'HP:0000490', 'HP:0001290', 'HP:0031936', 'HP:0000175', 'HP:0000341', 'HP:0001344', 'HP:0001385', 'HP:0001773', 'HP:0033349', 'HP:0010055', 'HP:0001285', 'HP:0000278', 'HP:0000322', 'HP:0009471', 'HP:0001182', 'HP:0000453', 'HP:0003196', 'HP:0000311', 'HP:0011344', 'HP:0000601', 'HP:0001007', 'HP:0002521', 'HP:0031165', 'HP:0001631', 'HP:0010773', 'HP:0000252', 'HP:0000463', 'HP:0000494', 'HP:0001629', 'HP:0000319', 'HP:0000358', 'HP:0011800', 'HP:0002650', 'HP:0007687', 'HP:0002069', 'HP:0006315', 'HP:0000664', 'HP:0010711', 'HP:0000396', 'HP:0012469', 'HP:0030084', 'HP:0002020', 'HP:0200055', 'HP:0002714', 'HP:0002553', 'HP:0000219', 'HP:0000776', 'HP:0002507', 'HP:0000817', 'HP:0001511']"
SMC3,OMIM:610759,"['HP:0001770', 'HP:0000463', 'HP:0002020', 'HP:0011230', 'HP:0001476', 'HP:0000426', 'HP:0001250', 'HP:0000006', 'HP:0001647', 'HP:0000248', 'HP:0000508', 'HP:0001642', 'HP:0000175', 'HP:0000414', 'HP:0000691', 'HP:0001007', 'HP:0000294', 'HP:0000319', 'HP:0004209', 'HP:0001643', 'HP:0200055', 'HP:0001249', 'HP:0005280', 'HP:0100874', 'HP:0001156', 'HP:0000218', 'HP:0001773', 'HP:0002007', 'HP:0004322', 'HP:0030820', 'HP:0002996', 'HP:0000358', 'HP:0002714', 'HP:0000545', 'HP:0002465', 'HP:0000347', 'HP:0008872', 'HP:0000028', 'HP:0000072', 'HP:0001631', 'HP:0000965', 'HP:0000365', 'HP:0000664', 'HP:0001629', 'HP:0009623', 'HP:0000579', 'HP:0000219', 'HP:0011451', 'HP:0001263', 'HP:0000343', 'HP:0001357', 'HP:0002553', 'HP:0012368', 'HP:0005484', 'HP:0000470', 'HP:0009237', 'HP:0100543', 'HP:0000324', 'HP:0000527', 'HP:0001052', 'HP:0000574', 'HP:0000954']"
SMCHD1,OMIM:158901,"['HP:0000365', 'HP:0003749', 'HP:0010628', 'HP:0003691', 'HP:0008970', 'HP:0003581', 'HP:0010984', 'HP:0030664', 'HP:0009027']"
SMCHD1,OMIM:603457,"['HP:0000518', 'HP:0001249', 'HP:0000458', 'HP:0000023', 'HP:0000453', 'HP:0000405', 'HP:0011800', 'HP:0000589', 'HP:0000054', 'HP:0000059', 'HP:0000564', 'HP:0000316', 'HP:0000413', 'HP:0000664', 'HP:0000028', 'HP:0000047', 'HP:0000175', 'HP:0000786', 'HP:0006784', 'HP:0000006', 'HP:0000685', 'HP:0000568', 'HP:0009927', 'HP:0000689', 'HP:0000218', 'HP:0011268', 'HP:0410030', 'HP:0000044']"
SMG8,OMIM:619268,"['HP:0031298', 'HP:0000953', 'HP:0000047', 'HP:0004322', 'HP:0004961', 'HP:0000369', 'HP:0000483', 'HP:0012444', 'HP:0000007', 'HP:0000319', 'HP:0000486', 'HP:0001629', 'HP:0005301', 'HP:0002500', 'HP:0000347', 'HP:0000358', 'HP:0030051', 'HP:0000964', 'HP:0000252', 'HP:0000400', 'HP:0001263', 'HP:0000518', 'HP:0000543', 'HP:0000668', 'HP:0012471', 'HP:0000365', 'HP:0002389', 'HP:0000414', 'HP:0001655', 'HP:0002007', 'HP:0011829', 'HP:0000958', 'HP:0000448', 'HP:0000742', 'HP:0000343']"
SMG9,OMIM:616920,"['HP:0001561', 'HP:0000358', 'HP:0000269', 'HP:0001263', 'HP:0000260', 'HP:0007370', 'HP:0000377', 'HP:0000431', 'HP:0100490', 'HP:0000463', 'HP:0000817', 'HP:0000179', 'HP:0002059', 'HP:0001510', 'HP:0002705', 'HP:0002188', 'HP:0002020', 'HP:0011611', 'HP:0001629', 'HP:0001305', 'HP:0002079', 'HP:0011220', 'HP:0001250', 'HP:0002283', 'HP:0000505', 'HP:0000316', 'HP:0005280', 'HP:0000007', 'HP:0000568', 'HP:0001188', 'HP:0000232', 'HP:0006801', 'HP:0000252', 'HP:0000341', 'HP:0000369', 'HP:0005487', 'HP:0001290', 'HP:0410030']"
SMN1,OMIM:253300,"['HP:0001629', 'HP:0003445', 'HP:0003593', 'HP:0002205', 'HP:0001284', 'HP:0008994', 'HP:0001558', 'HP:0000007', 'HP:0002421', 'HP:0001290', 'HP:0007269', 'HP:0002093', 'HP:0003623', 'HP:0001631', 'HP:0001308', 'HP:0003819', 'HP:0002878', 'HP:0007126']"
SMN1,OMIM:253400,"['HP:0007269', 'HP:0000007', 'HP:0003676', 'HP:0003701', 'HP:0001265', 'HP:0001308', 'HP:0003394', 'HP:0002522', 'HP:0002398', 'HP:0007289', 'HP:0002378', 'HP:0003457']"
SMN1,OMIM:253550,"['HP:0002378', 'HP:0002398', 'HP:0000007', 'HP:0001324', 'HP:0001308', 'HP:0007269', 'HP:0003457', 'HP:0002205']"
SMN1,OMIM:271150,"['HP:0002522', 'HP:0007269', 'HP:0002398', 'HP:0003581', 'HP:0003445', 'HP:0002378', 'HP:0000007', 'HP:0003677', 'HP:0001308', 'HP:0003701', 'HP:0007126']"
SMN2,OMIM:253400,"['HP:0007269', 'HP:0000007', 'HP:0003676', 'HP:0003701', 'HP:0001265', 'HP:0001308', 'HP:0003394', 'HP:0002522', 'HP:0002398', 'HP:0007289', 'HP:0002378', 'HP:0003457']"
SMO,OMIM:241800,"['HP:0000830', 'HP:0002652', 'HP:0002983', 'HP:0000238', 'HP:0000175', 'HP:0000773', 'HP:0009733', 'HP:0000007', 'HP:0000256', 'HP:0000347', 'HP:0001627', 'HP:0000054', 'HP:0000161', 'HP:0000171', 'HP:0005280', 'HP:0002827', 'HP:0003196', 'HP:0002085', 'HP:0002444', 'HP:0000110', 'HP:0001522', 'HP:0030680', 'HP:0001162', 'HP:0002089']"
SMO,OMIM:601707,"['HP:0000951', 'HP:0001363', 'HP:0000589', 'HP:0002126', 'HP:0002025', 'HP:0011304', 'HP:0001274', 'HP:0002566', 'HP:0001263', 'HP:0000568', 'HP:0007206', 'HP:0012450', 'HP:0009942', 'HP:0001177', 'HP:0001442', 'HP:0007099', 'HP:0001159', 'HP:0010554', 'HP:0010621', 'HP:0000324', 'HP:0002119', 'HP:0001007', 'HP:0000581']"
SMO,OMIM:605462,['HP:0002671']
SMOC1,OMIM:206920,"['HP:0000204', 'HP:0005280', 'HP:0000358', 'HP:0002002', 'HP:0002007', 'HP:0000528', 'HP:0001595', 'HP:0000954', 'HP:0001830', 'HP:0001162', 'HP:0001852', 'HP:0000007', 'HP:0012745', 'HP:0001849', 'HP:0000568', 'HP:0008897', 'HP:0011220', 'HP:0003038', 'HP:0000278', 'HP:0001762', 'HP:0000581', 'HP:0001510', 'HP:0001215', 'HP:0003196', 'HP:0000454', 'HP:0000369', 'HP:0001626', 'HP:0000175', 'HP:0002827', 'HP:0001770', 'HP:0000218', 'HP:0000494', 'HP:0002982', 'HP:0001249', 'HP:0001180', 'HP:0005867']"
SMOC2,OMIM:125400,"['HP:0000700', 'HP:0006350', 'HP:0011060', 'HP:0000679', 'HP:0000691', 'HP:0000007']"
SMPD1,OMIM:257200,"['HP:0031964', 'HP:0003593', 'HP:0004333', 'HP:0001508', 'HP:0001744', 'HP:0001257', 'HP:0002019', 'HP:0002305', 'HP:0003609', 'HP:0001935', 'HP:0002716', 'HP:0002207', 'HP:0000939', 'HP:0001324', 'HP:0001541', 'HP:0002205', 'HP:0002188', 'HP:0000991', 'HP:0001252', 'HP:0000737', 'HP:0031956', 'HP:0002240', 'HP:0006579', 'HP:0002013', 'HP:0008872', 'HP:0000007', 'HP:0001263', 'HP:0003202', 'HP:0004322', 'HP:0000256', 'HP:0001538', 'HP:0001265', 'HP:0001982', 'HP:0002063', 'HP:0002540', 'HP:0002376', 'HP:0001249', 'HP:0010729']"
SMPD1,OMIM:607616,"['HP:0001744', 'HP:0002240', 'HP:0003233', 'HP:0011463', 'HP:0002155', 'HP:0000007', 'HP:0002205', 'HP:0001903', 'HP:0001873', 'HP:0004322', 'HP:0001982', 'HP:0002094', 'HP:0003596', 'HP:0003621', 'HP:0002829', 'HP:0011462', 'HP:0003609', 'HP:0001103', 'HP:0004333', 'HP:0045051', 'HP:0002207', 'HP:0003141', 'HP:0006530']"
SMPD4,OMIM:618622,"['HP:0001276', 'HP:0011913', 'HP:0000253', 'HP:0000294', 'HP:0000007', 'HP:0000233', 'HP:0001250', 'HP:0006610', 'HP:0001321', 'HP:0002804', 'HP:0002804', 'HP:0010804', 'HP:0000303', 'HP:0001522', 'HP:0100336', 'HP:0005280', 'HP:0000219', 'HP:0002643', 'HP:0000470', 'HP:0000601', 'HP:0009879', 'HP:0003561', 'HP:0001181', 'HP:0000286', 'HP:0002002', 'HP:0000358', 'HP:0000193', 'HP:0000954', 'HP:0012745', 'HP:0001511', 'HP:0000414', 'HP:0001252', 'HP:0000319', 'HP:0001838', 'HP:0000341', 'HP:0000340', 'HP:0000819', 'HP:0002365', 'HP:0003429', 'HP:0000411', 'HP:0001263', 'HP:0001622', 'HP:0002553', 'HP:0000322', 'HP:0000494']"
SMPX,OMIM:300066,"['HP:0005101', 'HP:0011463', 'HP:0000407', 'HP:0001423']"
SMS,OMIM:309583,"['HP:0002705', 'HP:0000664', 'HP:0000248', 'HP:0000939', 'HP:0100807', 'HP:0002757', 'HP:0004283', 'HP:0001419', 'HP:0000678', 'HP:0003199', 'HP:0000028', 'HP:0000767', 'HP:0000463', 'HP:0000324', 'HP:0000303', 'HP:0001252', 'HP:0002136', 'HP:0004322', 'HP:0000179', 'HP:0000377', 'HP:0011302', 'HP:0000954', 'HP:0011003', 'HP:0001290', 'HP:0000508', 'HP:0000465', 'HP:0045075', 'HP:0000319', 'HP:0001260', 'HP:0001847', 'HP:0001609', 'HP:0000098', 'HP:0001250', 'HP:0000322', 'HP:0006610', 'HP:0001263', 'HP:0000426', 'HP:0000470', 'HP:0002751', 'HP:0002684', 'HP:0001762', 'HP:0000193', 'HP:0000768', 'HP:0000316', 'HP:0002953', 'HP:0001187', 'HP:0000414', 'HP:0001611', 'HP:0001249', 'HP:0002753']"
SNAI2,OMIM:172800,"['HP:0000006', 'HP:0002664', 'HP:0001100', 'HP:0007443', 'HP:0002211', 'HP:0007544', 'HP:0000598', 'HP:0007542', 'HP:0002251']"
SNAI2,OMIM:608890,"['HP:0000007', 'HP:0001100', 'HP:0000506', 'HP:0008527', 'HP:0001425']"
SNAP25,OMIM:616330,"['HP:0003577', 'HP:0002093', 'HP:0000006', 'HP:0001558', 'HP:0003388', 'HP:0000508', 'HP:0001263', 'HP:0002355', 'HP:0001324', 'HP:0001371', 'HP:0001284', 'HP:0001251', 'HP:0001260', 'HP:0002465']"
SNAP29,OMIM:609528,"['HP:0003819', 'HP:0000407', 'HP:0003593', 'HP:0003593', 'HP:0005280', 'HP:0000494', 'HP:0001302', 'HP:0000982', 'HP:0001284', 'HP:0006887', 'HP:0002126', 'HP:0007766', 'HP:0001263', 'HP:0008064', 'HP:0000276', 'HP:0009830', 'HP:0001508', 'HP:0000007', 'HP:0000253', 'HP:0001273', 'HP:0000316', 'HP:0002421', 'HP:0011951', 'HP:0002539', 'HP:0010864', 'HP:0001271', 'HP:0000431', 'HP:0001252']"
SNCA,OMIM:127750,"['HP:0000746', 'HP:0001300', 'HP:0000006', 'HP:0002367', 'HP:0100315', 'HP:0000726', 'HP:0007159']"
SNCA,OMIM:168601,"['HP:0000738', 'HP:0001268', 'HP:0002322', 'HP:0100315', 'HP:0001300', 'HP:0003676', 'HP:0031908', 'HP:0001336', 'HP:0003587', 'HP:0002171', 'HP:0002362', 'HP:0000012', 'HP:0000726', 'HP:0002067', 'HP:0001332', 'HP:0002015', 'HP:0002063', 'HP:0000716', 'HP:0002375', 'HP:0001260', 'HP:0000006', 'HP:0002360', 'HP:0002172']"
SNCA,OMIM:605543,"['HP:0000726', 'HP:0100315', 'HP:0001278', 'HP:0000738', 'HP:0003678', 'HP:0000006', 'HP:0001824', 'HP:0003596', 'HP:0001300', 'HP:0011999']"
SNCAIP,OMIM:168600,"['HP:0002019', 'HP:0000298', 'HP:0002015', 'HP:0001300', 'HP:0003581', 'HP:0000716', 'HP:0002360', 'HP:0100315', 'HP:0000738', 'HP:0000751', 'HP:0002172', 'HP:0001332', 'HP:0001260', 'HP:0007311', 'HP:0011960', 'HP:0031908', 'HP:0003745', 'HP:0000012', 'HP:0001621', 'HP:0002529', 'HP:0000726', 'HP:0002322', 'HP:0001337', 'HP:0000006', 'HP:0002067', 'HP:0003587', 'HP:0003676', 'HP:0002063', 'HP:0012332']"
SNCB,OMIM:127750,"['HP:0000746', 'HP:0001300', 'HP:0000006', 'HP:0002367', 'HP:0100315', 'HP:0000726', 'HP:0007159']"
SNIP1,OMIM:614501,"['HP:0000414', 'HP:0001607', 'HP:0001650', 'HP:0011304', 'HP:0001250', 'HP:0002119', 'HP:0003429', 'HP:0001182', 'HP:0001263', 'HP:0000158', 'HP:0001999', 'HP:0004279', 'HP:0001537', 'HP:0001265', 'HP:0000007', 'HP:0000666', 'HP:0000486', 'HP:0000154', 'HP:0012802', 'HP:0002079', 'HP:0011968', 'HP:0001647', 'HP:0001290', 'HP:0002353']"
SNORA31,OMIM:619396,"['HP:0000006', 'HP:0012302']"
SNORD115-1,OMIM:176270,"['HP:0002591', 'HP:0000992', 'HP:0012743', 'HP:0002033', 'HP:0002236', 'HP:0007328', 'HP:0000842', 'HP:0005968', 'HP:0000028', 'HP:0100716', 'HP:0000824', 'HP:0007015', 'HP:0001773', 'HP:0000060', 'HP:0002205', 'HP:0002714', 'HP:0002808', 'HP:0030084', 'HP:0000446', 'HP:0000786', 'HP:0001328', 'HP:0004279', 'HP:0002650', 'HP:0000823', 'HP:0000938', 'HP:0001290', 'HP:0000341', 'HP:0001159', 'HP:0000582', 'HP:0001385', 'HP:0001558', 'HP:0001319', 'HP:0007874', 'HP:0001270', 'HP:0000876', 'HP:0000268', 'HP:0007513', 'HP:0000670', 'HP:0000046', 'HP:0004322', 'HP:0002119', 'HP:0010535', 'HP:0000044', 'HP:0007018', 'HP:0000717', 'HP:0001611', 'HP:0000219', 'HP:0000219', 'HP:0001250', 'HP:0004283', 'HP:0031878', 'HP:0000939', 'HP:0003745', 'HP:0200055', 'HP:0000565', 'HP:0000826', 'HP:0005599', 'HP:0002857', 'HP:0000846', 'HP:0005978', 'HP:0007730', 'HP:0000789', 'HP:0000064', 'HP:0001531', 'HP:0002791', 'HP:0000006', 'HP:0000540', 'HP:0000750', 'HP:0001263', 'HP:0003199', 'HP:0009466', 'HP:0000054', 'HP:0000709', 'HP:0007010', 'HP:0000545']"
SNORD116-1,OMIM:176270,"['HP:0002591', 'HP:0000992', 'HP:0012743', 'HP:0002033', 'HP:0002236', 'HP:0007328', 'HP:0000842', 'HP:0005968', 'HP:0000028', 'HP:0100716', 'HP:0000824', 'HP:0007015', 'HP:0001773', 'HP:0000060', 'HP:0002205', 'HP:0002714', 'HP:0002808', 'HP:0030084', 'HP:0000446', 'HP:0000786', 'HP:0001328', 'HP:0004279', 'HP:0002650', 'HP:0000823', 'HP:0000938', 'HP:0001290', 'HP:0000341', 'HP:0001159', 'HP:0000582', 'HP:0001385', 'HP:0001558', 'HP:0001319', 'HP:0007874', 'HP:0001270', 'HP:0000876', 'HP:0000268', 'HP:0007513', 'HP:0000670', 'HP:0000046', 'HP:0004322', 'HP:0002119', 'HP:0010535', 'HP:0000044', 'HP:0007018', 'HP:0000717', 'HP:0001611', 'HP:0000219', 'HP:0000219', 'HP:0001250', 'HP:0004283', 'HP:0031878', 'HP:0000939', 'HP:0003745', 'HP:0200055', 'HP:0000565', 'HP:0000826', 'HP:0005599', 'HP:0002857', 'HP:0000846', 'HP:0005978', 'HP:0007730', 'HP:0000789', 'HP:0000064', 'HP:0001531', 'HP:0002791', 'HP:0000006', 'HP:0000540', 'HP:0000750', 'HP:0001263', 'HP:0003199', 'HP:0009466', 'HP:0000054', 'HP:0000709', 'HP:0007010', 'HP:0000545']"
SNORD118,OMIM:614561,"['HP:0002071', 'HP:0001268', 'HP:0001337', 'HP:0003676', 'HP:0002352', 'HP:0000007', 'HP:0002415', 'HP:0002514', 'HP:0002301', 'HP:0001257', 'HP:0001263', 'HP:0001288', 'HP:0001250', 'HP:0001251', 'HP:0003828', 'HP:0001260', 'HP:0007256', 'HP:0001332']"
SNRNP200,OMIM:610359,"['HP:0000006', 'HP:0000505', 'HP:0007843', 'HP:0007737', 'HP:0007722', 'HP:0000543', 'HP:0000662', 'HP:0000510']"
SNRPB,OMIM:117650,"['HP:0000252', 'HP:0004209', 'HP:0001591', 'HP:0002132', 'HP:0002020', 'HP:0001374', 'HP:0001249', 'HP:0000164', 'HP:0000347', 'HP:0002650', 'HP:0000185', 'HP:0001561', 'HP:0001643', 'HP:0000272', 'HP:0000358', 'HP:0000286', 'HP:0004695', 'HP:0001545', 'HP:0000878', 'HP:0006593', 'HP:0000085', 'HP:0001631', 'HP:0010290', 'HP:0001629', 'HP:0004468', 'HP:0000218', 'HP:0001611', 'HP:0002643', 'HP:0000006', 'HP:0000107', 'HP:0000343', 'HP:0000086', 'HP:0008897', 'HP:0005257', 'HP:0000405', 'HP:0000162', 'HP:0000465', 'HP:0002025', 'HP:0002987', 'HP:0005792', 'HP:0030280', 'HP:0000369']"
SNRPE,OMIM:615059,"['HP:0002221', 'HP:0100840', 'HP:0008070', 'HP:0002289', 'HP:0000006', 'HP:0200102']"
SNRPN,OMIM:105830,"['HP:0002650', 'HP:0000545', 'HP:0001513', 'HP:0003745', 'HP:0010864', 'HP:0000752', 'HP:0005484', 'HP:0005484', 'HP:0200085', 'HP:0001290', 'HP:0002019', 'HP:0008872', 'HP:0000158', 'HP:0001250', 'HP:0002136', 'HP:0000486', 'HP:0000635', 'HP:0000749', 'HP:0000248', 'HP:0000687', 'HP:0000154', 'HP:0000327', 'HP:0001263', 'HP:0010808', 'HP:0006979', 'HP:0000577', 'HP:0002353', 'HP:0005469', 'HP:0000303', 'HP:0001270', 'HP:0006887', 'HP:0002120', 'HP:0000639', 'HP:0002312', 'HP:0001252', 'HP:0001347', 'HP:0000006', 'HP:0000490', 'HP:0001010', 'HP:0001344', 'HP:0007240', 'HP:0002307', 'HP:0002286']"
SNRPN,OMIM:176270,"['HP:0002591', 'HP:0000992', 'HP:0012743', 'HP:0002033', 'HP:0002236', 'HP:0007328', 'HP:0000842', 'HP:0005968', 'HP:0000028', 'HP:0100716', 'HP:0000824', 'HP:0007015', 'HP:0001773', 'HP:0000060', 'HP:0002205', 'HP:0002714', 'HP:0002808', 'HP:0030084', 'HP:0000446', 'HP:0000786', 'HP:0001328', 'HP:0004279', 'HP:0002650', 'HP:0000823', 'HP:0000938', 'HP:0001290', 'HP:0000341', 'HP:0001159', 'HP:0000582', 'HP:0001385', 'HP:0001558', 'HP:0001319', 'HP:0007874', 'HP:0001270', 'HP:0000876', 'HP:0000268', 'HP:0007513', 'HP:0000670', 'HP:0000046', 'HP:0004322', 'HP:0002119', 'HP:0010535', 'HP:0000044', 'HP:0007018', 'HP:0000717', 'HP:0001611', 'HP:0000219', 'HP:0000219', 'HP:0001250', 'HP:0004283', 'HP:0031878', 'HP:0000939', 'HP:0003745', 'HP:0200055', 'HP:0000565', 'HP:0000826', 'HP:0005599', 'HP:0002857', 'HP:0000846', 'HP:0005978', 'HP:0007730', 'HP:0000789', 'HP:0000064', 'HP:0001531', 'HP:0002791', 'HP:0000006', 'HP:0000540', 'HP:0000750', 'HP:0001263', 'HP:0003199', 'HP:0009466', 'HP:0000054', 'HP:0000709', 'HP:0007010', 'HP:0000545']"
SNRPN,OMIM:209850,"['HP:0000717', 'HP:0011463', 'HP:0000750', 'HP:0000723', 'HP:0000728', 'HP:0000732', 'HP:0003745', 'HP:0001426', 'HP:0000721', 'HP:0001425', 'HP:0001250', 'HP:0001249', 'HP:0002353', 'HP:0003144']"
SNTA1,OMIM:612955,"['HP:0001664', 'HP:0001279', 'HP:0005184', 'HP:0001663', 'HP:0000006']"
SNX10,OMIM:615085,"['HP:0000648', 'HP:0011968', 'HP:0001508', 'HP:0001873', 'HP:0010628', 'HP:0001903', 'HP:0002007', 'HP:0000256', 'HP:0001744', 'HP:0002240', 'HP:0011002', 'HP:0000007']"
SNX14,OMIM:616354,"['HP:0000639', 'HP:0012810', 'HP:0003487', 'HP:0011220', 'HP:0001257', 'HP:0000407', 'HP:0000678', 'HP:0001251', 'HP:0002186', 'HP:0004482', 'HP:0001250', 'HP:0012385', 'HP:0030084', 'HP:0002120', 'HP:0000343', 'HP:0012471', 'HP:0000289', 'HP:0012745', 'HP:0000463', 'HP:0001321', 'HP:0000729', 'HP:0000998', 'HP:0000218', 'HP:0000280', 'HP:0001290', 'HP:0000283', 'HP:0001272', 'HP:0000684', 'HP:0000286', 'HP:0001156', 'HP:0000007', 'HP:0002650', 'HP:0001344', 'HP:0001762', 'HP:0001263', 'HP:0003593', 'HP:0000158', 'HP:0002540', 'HP:0001265']"
SOBP,OMIM:613671,"['HP:0000007', 'HP:0001263', 'HP:0000736', 'HP:0010864', 'HP:0001388', 'HP:0000540', 'HP:0000565', 'HP:0000750', 'HP:0000709', 'HP:0002465', 'HP:0010807', 'HP:0000646']"
SOCS1,OMIM:619375,"['HP:0003621', 'HP:0000006', 'HP:0000099', 'HP:0030388', 'HP:0030384', 'HP:0011463', 'HP:0033028', 'HP:0100646', 'HP:0002716', 'HP:0011462', 'HP:0002240', 'HP:0002725', 'HP:0003596', 'HP:0001973', 'HP:0004844', 'HP:0002205', 'HP:0012189', 'HP:0001744', 'HP:0033631', 'HP:0020151', 'HP:0002608']"
SOD1,OMIM:105400,"['HP:0010535', 'HP:0002314', 'HP:0001324', 'HP:0007354', 'HP:0001425', 'HP:0002380', 'HP:0002398', 'HP:0000007', 'HP:0003394', 'HP:0000006', 'HP:0001257', 'HP:0001347', 'HP:0003202', 'HP:0007024']"
SOD1,OMIM:618598,"['HP:0003487', 'HP:0011448', 'HP:0002151', 'HP:0001285', 'HP:0002267', 'HP:0001845', 'HP:0002380', 'HP:0002380', 'HP:0000368', 'HP:0000007', 'HP:0001272', 'HP:0001344', 'HP:0002061', 'HP:0002411', 'HP:0001251']"
SOHLH1,OMIM:617690,"['HP:0000007', 'HP:0000786', 'HP:0000013', 'HP:0002750', 'HP:0004322']"
SOHLH1,OMIM:618115,"['HP:0000006', 'HP:0000789', 'HP:0000027']"
SON,OMIM:617140,"['HP:0001659', 'HP:0000006', 'HP:0011467', 'HP:0000122', 'HP:0000486', 'HP:0000218', 'HP:0001263', 'HP:0005280', 'HP:0001643', 'HP:0031936', 'HP:0010864', 'HP:0000494', 'HP:0000648', 'HP:0001363', 'HP:0000085', 'HP:0003196', 'HP:0000193', 'HP:0000540', 'HP:0000341', 'HP:0006989', 'HP:0000324', 'HP:0000322', 'HP:0001508', 'HP:0100704', 'HP:0000490', 'HP:0003593', 'HP:0002007', 'HP:0006970', 'HP:0000160', 'HP:0000176', 'HP:0002650', 'HP:0000103', 'HP:0000293', 'HP:0000293', 'HP:0000729', 'HP:0002937', 'HP:0011800', 'HP:0002079', 'HP:0004482', 'HP:0000286', 'HP:0008872', 'HP:0000369', 'HP:0000327', 'HP:0002119', 'HP:0033128', 'HP:0002212', 'HP:0001629', 'HP:0011100', 'HP:0011229', 'HP:0000411', 'HP:0001631', 'HP:0002714', 'HP:0045075', 'HP:0001511', 'HP:0002376', 'HP:0100702', 'HP:0000891', 'HP:0001371', 'HP:0000164', 'HP:0002028', 'HP:0000431', 'HP:0001623', 'HP:0200055', 'HP:0000233', 'HP:0030707', 'HP:0002133', 'HP:0000974', 'HP:0000902', 'HP:0001773', 'HP:0001319', 'HP:0011220', 'HP:0001382', 'HP:0032989', 'HP:0001321', 'HP:0004322', 'HP:0002808', 'HP:0025336', 'HP:0001257']"
SORD,OMIM:618912,"['HP:0007078', 'HP:0003431', 'HP:0033124', 'HP:0002650', 'HP:0002355', 'HP:0002495', 'HP:0001761', 'HP:0007328', 'HP:0008959', 'HP:0000007', 'HP:0009053', 'HP:0008994']"
SOS1,OMIM:135300,"['HP:0000169', 'HP:0000006']"
